date,open,high,low,close,volume
2019-05-22,666.65,679.3,660.9,676.45,1605787
2019-05-23,683.35,691.15,670.15,674.8,1177490
2019-05-24,676.65,682.95,674.95,680.55,1140646
2019-05-27,683.35,695.85,678.15,682.95,1175219
2019-05-28,682.0,693.35,674.6,677.05,2088317
2019-05-29,676.0,676.0,661.0,664.65,1643240
2019-05-30,661.55,675.85,658.15,670.55,2430852
2019-05-31,670.65,677.65,661.65,665.95,1586324
2019-06-03,670.0,673.9,662.4,671.4,1116588
2019-06-04,670.4,681.9,667.85,673.95,1137729
2019-06-06,676.0,678.65,664.55,674.8,1603855
2019-06-07,676.65,681.95,669.85,679.65,1202622
2019-06-10,680.65,684.45,669.1,677.6,1504225
2019-06-11,679.35,691.35,672.95,689.65,1397771
2019-06-12,686.85,693.35,675.45,680.5,1063652
2019-06-13,679.65,680.65,655.65,670.0,2542549
2019-06-14,670.0,676.35,664.3,670.65,1044308
2019-06-17,671.65,675.85,660.65,663.3,1437711
